,0
admin,GgWuB2RGE4f6QeqiKUvkb33A5tgd6Wj8NkYKDefvXv1B
whitelist_mint,11111111111111111111111111111111
discount_mint,11111111111111111111111111111111
signer,JCNCMFXo5M5qwUPg2Utu1u6YWp3MbygxqBsBeXXJfrw
srm_vault,11111111111111111111111111111111
perp_fee_structure,"FeeStructure(fee_tiers=ListContainer([FeeTier(fee_numerator=100, fee_denominator=100000, maker_rebate_numerator=20, maker_rebate_denominator=100000, referrer_reward_numerator=15, referrer_reward_denominator=100, referee_fee_numerator=5, referee_fee_denominator=100), FeeTier(fee_numerator=90, fee_denominator=100000, maker_rebate_numerator=20, maker_rebate_denominator=100000, referrer_reward_numerator=15, referrer_reward_denominator=100, referee_fee_numerator=5, referee_fee_denominator=100), FeeTier(fee_numerator=80, fee_denominator=100000, maker_rebate_numerator=20, maker_rebate_denominator=100000, referrer_reward_numerator=15, referrer_reward_denominator=100, referee_fee_numerator=5, referee_fee_denominator=100), FeeTier(fee_numerator=70, fee_denominator=100000, maker_rebate_numerator=20, maker_rebate_denominator=100000, referrer_reward_numerator=15, referrer_reward_denominator=100, referee_fee_numerator=5, referee_fee_denominator=100), FeeTier(fee_numerator=60, fee_denominator=100000, maker_rebate_numerator=20, maker_rebate_denominator=100000, referrer_reward_numerator=15, referrer_reward_denominator=100, referee_fee_numerator=5, referee_fee_denominator=100), FeeTier(fee_numerator=30, fee_denominator=100000, maker_rebate_numerator=20, maker_rebate_denominator=100000, referrer_reward_numerator=15, referrer_reward_denominator=100, referee_fee_numerator=5, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100)]), filler_reward_structure=OrderFillerRewardStructure(reward_numerator=10, reward_denominator=100, time_based_reward_lower_bound=10000), referrer_reward_epoch_upper_bound=4000000000, flat_filler_fee=10000)"
spot_fee_structure,"FeeStructure(fee_tiers=ListContainer([FeeTier(fee_numerator=50, fee_denominator=100000, maker_rebate_numerator=20, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100)]), filler_reward_structure=OrderFillerRewardStructure(reward_numerator=10, reward_denominator=100, time_based_reward_lower_bound=10000), referrer_reward_epoch_upper_bound=4000000000, flat_filler_fee=10000)"
oracle_guard_rails,"OracleGuardRails(price_divergence=PriceDivergenceGuardRails(mark_oracle_divergence_numerator=1, mark_oracle_divergence_denominator=10), validity=ValidityGuardRails(slots_before_stale_for_amm=10, slots_before_stale_for_margin=120, confidence_interval_max_size=20000, too_volatile_ratio=5))"
number_of_authorities,834
number_of_sub_accounts,892
lp_cooldown_time,30
liquidation_margin_buffer_ratio,200
settlement_duration,0
number_of_markets,3
number_of_spot_markets,2
signer_nonce,254
min_perp_auction_duration,10
default_market_order_time_in_force,60
default_spot_auction_duration,10
exchange_status,ExchangeStatus.Active()
padding,"ListContainer: 
    25
    208
    7
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0"
