,0
authority,BxTExiVRt9EHe4b47ZDQLDGxee1hPexvkmaDFMLZTDvv
if_shares,1192275
last_withdraw_request_shares,0
if_base,0
last_valid_ts,1672965801
last_withdraw_request_value,0
last_withdraw_request_ts,1674092547
cost_basis,2000000
market_index,0
