,0
authority,x19zhryYtodTDgmRq6VLtQxbo4zfZUqa9hoobX47BeL
if_shares,1633280203
last_withdraw_request_shares,0
if_base,0
last_valid_ts,1667573396
last_withdraw_request_value,0
last_withdraw_request_ts,0
cost_basis,2029000000
market_index,0
