,0
authority,5jUZRj3obD6srHzJbnYzhLEdbeqsFmWs17m9TmnEczm
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,11947003928
taker_volume30d,146278038388
filler_volume30d,0
last_maker_volume30d_ts,1678810196
last_taker_volume30d_ts,1678810167
last_filler_volume30d_ts,1677862638
if_staked_quote_asset_amount,0
number_of_sub_accounts,4
number_of_sub_accounts_created,5
is_referrer,False
userfees.total_fee_paid,182966154
userfees.total_fee_rebate,2789853
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
