,0
authority,CmvNNpdGVDGujBadaMmgKc8xgFfyV6G9PNEjD8zEND6L
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,20385000
taker_volume30d,1375354964
filler_volume30d,0
last_maker_volume30d_ts,1680526034
last_taker_volume30d_ts,1679908005
last_filler_volume30d_ts,1667992519
if_staked_quote_asset_amount,0
number_of_sub_accounts,4
number_of_sub_accounts_created,4
is_referrer,False
userfees.total_fee_paid,16307854
userfees.total_fee_rebate,160223
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
