,0
authority,EDVV2fb6wugwCUbmmNZCjGeLLx5Hjstp3Az6Sjru9WJk
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,12452267900
taker_volume30d,234683142433
filler_volume30d,0
last_maker_volume30d_ts,1674512162
last_taker_volume30d_ts,1676980516
last_filler_volume30d_ts,1674502606
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,2
is_referrer,False
userfees.total_fee_paid,235165382
userfees.total_fee_rebate,2490453
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
