,0
authority,DErdG3QsrZGaK36pBXVCeNvtSpbUC6hDXyUJSqKLM4nT
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,1525421393
taker_volume30d,1297653382
filler_volume30d,1394583277
last_maker_volume30d_ts,1667928493
last_taker_volume30d_ts,1667928601
last_filler_volume30d_ts,1668179736
if_staked_quote_asset_amount,10011403
number_of_sub_accounts,2
number_of_sub_accounts_created,2
is_referrer,False
userfees.total_fee_paid,1300789
userfees.total_fee_rebate,305926
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
