,0
authority,2pRxNavq5FHVhVJeoVWVhgi8pYYq7b5y7QxfqS46cNj2
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,398977117
taker_volume30d,714422369
filler_volume30d,0
last_maker_volume30d_ts,1677224089
last_taker_volume30d_ts,1677230335
last_filler_volume30d_ts,1675415842
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,774678
userfees.total_fee_rebate,89692
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
