,0
authority,5EWFT5tQanag819REcnKiG9BSHy21sgxBWEeq9N1pXSY
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,53036052698
taker_volume30d,10165593884
filler_volume30d,0
last_maker_volume30d_ts,1679735702
last_taker_volume30d_ts,1679681236
last_filler_volume30d_ts,1679285849
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,10165595
userfees.total_fee_rebate,10141404
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
