,0
authority,HxG23VRm6NZaAjaYX9x8KHt8UJKprHArHhbFERVbLGmK
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,2110000
taker_volume30d,7414825160
filler_volume30d,0
last_maker_volume30d_ts,1679839740
last_taker_volume30d_ts,1680142867
last_filler_volume30d_ts,1678908886
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,8508661
userfees.total_fee_rebate,422
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
