,0
authority,9VpoJMRrNqJ5fQiqTrf44G2A1UaHi6ZgYLuGN2hCJQbE
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,445387695
taker_volume30d,2541159039
filler_volume30d,0
last_maker_volume30d_ts,1675484587
last_taker_volume30d_ts,1675485171
last_filler_volume30d_ts,1674602787
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,3085785
userfees.total_fee_rebate,132513
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
