,0
authority,47ipbJBBbV7P3qofpQ9mEYJxQ9Jr7wndEbWKYBKX5bMB
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,37541581080
taker_volume30d,49855679276
filler_volume30d,0
last_maker_volume30d_ts,1672844934
last_taker_volume30d_ts,1672847180
last_filler_volume30d_ts,1672806076
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,50167692
userfees.total_fee_rebate,7571311
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
