,0
authority,H6RKJBfuuNnLVYSNcAeysqNJjC3nw7BKNbw4eh1pDn2h
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,211468422
taker_volume30d,1284845690
filler_volume30d,0
last_maker_volume30d_ts,1678694923
last_taker_volume30d_ts,1679318986
last_filler_volume30d_ts,1677998743
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,1615828
userfees.total_fee_rebate,46592
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
