,0
authority,65yMRFJqpFpDuB4oimVhw8Cq34aPQwT1w7JTTcS2skNR
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,6239884072
taker_volume30d,28819880041
filler_volume30d,0
last_maker_volume30d_ts,1679119279
last_taker_volume30d_ts,1681149461
last_filler_volume30d_ts,1677585087
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,106161047
userfees.total_fee_rebate,1724944
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
