,0
authority,4pj5pc53P3ygdHkZ4cQFe6PGpBjebACvqvkzEyiW5Vv3
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,892005173
taker_volume30d,2552016593
filler_volume30d,0
last_maker_volume30d_ts,1675075880
last_taker_volume30d_ts,1675075871
last_filler_volume30d_ts,1672966944
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,3234172
userfees.total_fee_rebate,254978
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
