,0
authority,8ZUTjcgisWWEzBfXWNYfbFEifhVtPdugLrTe4nmDsLmw
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,1297918548
taker_volume30d,1568845037
filler_volume30d,0
last_maker_volume30d_ts,1674583511
last_taker_volume30d_ts,1674610734
last_filler_volume30d_ts,1674277521
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,1594348
userfees.total_fee_rebate,274140
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
