,0
authority,AkmXHMnrhb4ycycT5xQGHUm6gmr7AYgErWJQtxYzxw1X
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,3060568765
taker_volume30d,9784235399
filler_volume30d,0
last_maker_volume30d_ts,1679937046
last_taker_volume30d_ts,1680124543
last_filler_volume30d_ts,1676891367
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,14495700
userfees.total_fee_rebate,959476
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
