,0
authority,9LZs4GtiBT8vbZ8gzv7FfMcBXYWxvr16f7HHWT6BiD39
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,44242087668
taker_volume30d,369728683708
filler_volume30d,0
last_maker_volume30d_ts,1679621793
last_taker_volume30d_ts,1679645357
last_filler_volume30d_ts,1679361668
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,395759753
userfees.total_fee_rebate,9314989
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
