,0
authority,2V9jbDsxZmvD5pmZnfRZGsqyT8m8baPSrg8nGXX2qSzx
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,0
taker_volume30d,2466181345
filler_volume30d,0
last_maker_volume30d_ts,1678182270
last_taker_volume30d_ts,1679132182
last_filler_volume30d_ts,1678182270
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,3378326
userfees.total_fee_rebate,0
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
