,0
authority,E5cxTnDaCQzU9Xog3be7G9pZxBEy7yYprUxYLt7tMTDX
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,6632016285
taker_volume30d,146344574928
filler_volume30d,0
last_maker_volume30d_ts,1679684521
last_taker_volume30d_ts,1679684526
last_filler_volume30d_ts,1674783019
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,205653410
userfees.total_fee_rebate,1942319
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
