,0
authority,Dx9VahK4B6tyf6Urnw6mKXutCTNkt288hofnYcZH3B71
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,11058508645
taker_volume30d,40083193386
filler_volume30d,0
last_maker_volume30d_ts,1678384245
last_taker_volume30d_ts,1678660055
last_filler_volume30d_ts,1677849642
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,45898114
userfees.total_fee_rebate,2499845
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
