,0
authority,G5WxJwkaQ9JGZ3RkzaTLQp3L6cgL3F85mhwbW3fQAVs9
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,336963286
taker_volume30d,3155658265
filler_volume30d,0
last_maker_volume30d_ts,1669704048
last_taker_volume30d_ts,1670688024
last_filler_volume30d_ts,1669703260
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,3331839
userfees.total_fee_rebate,67404
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
