,0
authority,6brnFFwkx7jArFqKf9RwUh793xKwyDLr9tfEjoTUJpHE
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,107198000
taker_volume30d,778303020
filler_volume30d,0
last_maker_volume30d_ts,1676292780
last_taker_volume30d_ts,1676292778
last_filler_volume30d_ts,1675414874
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,734799
userfees.total_fee_rebate,21439
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
