,0
authority,EFSdsejcMjbd5G5faqZbieHRYqJq4L1gbdRrnSdCU5qe
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,20019123
taker_volume30d,3465155046
filler_volume30d,0
last_maker_volume30d_ts,1671249068
last_taker_volume30d_ts,1671246660
last_filler_volume30d_ts,1671146967
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,3581651
userfees.total_fee_rebate,705
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
