,0
authority,GD6Hw8ZErxFJeA5PunxorcUNN5v9gM77mWPjHT3Mx2Bw
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,45804978
taker_volume30d,757291019
filler_volume30d,0
last_maker_volume30d_ts,1671549741
last_taker_volume30d_ts,1674249180
last_filler_volume30d_ts,1671467009
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,1296671
userfees.total_fee_rebate,9171
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
