,0
authority,5dKR18dBc7qMCTNxqJuNQpdEyXAqLx2ieo1dhwrNhs1w
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,245336547
taker_volume30d,753632722
filler_volume30d,0
last_maker_volume30d_ts,1674086951
last_taker_volume30d_ts,1674093562
last_filler_volume30d_ts,1669854013
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,1295971
userfees.total_fee_rebate,49068
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
