,0
authority,Cf6VsvBxhycnYD2QfnHqca6QeJRs7gzSkYEbfmarRNkZ
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,123564571
taker_volume30d,1999421809
filler_volume30d,0
last_maker_volume30d_ts,1674344736
last_taker_volume30d_ts,1674847153
last_filler_volume30d_ts,1673690471
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,2608995
userfees.total_fee_rebate,25355
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
