,0
authority,EAXK3uL6MKnRQ4wXJTgwd8LQwAaiQUJfhsGH97xE6kZS
referrer,HPVkxurXKioCF5AkgmzXxjLrZuXKFzBFd6UhNTNnnxvS
next_epoch_ts,0
maker_volume30d,19216000
taker_volume30d,19243360
filler_volume30d,0
last_maker_volume30d_ts,1681284716
last_taker_volume30d_ts,1681284721
last_filler_volume30d_ts,1681281184
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,18282
userfees.total_fee_rebate,0
userfees.total_token_discount,0
userfees.total_referee_discount,962
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
