,0
authority,DLrYNfG8qFE38q2fQjtnx2bbNZoAWXqSgNKJ5DZis3WD
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,95658662152
taker_volume30d,393021747
filler_volume30d,0
last_maker_volume30d_ts,1670913192
last_taker_volume30d_ts,1670915912
last_filler_volume30d_ts,1667952251
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,143874204
userfees.total_fee_rebate,9876569
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
