,0
authority,Damqt684op9UbJDFuZUAgpUZ9t1WH27J4xhiagd8PkYe
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,82727610
taker_volume30d,27327070612
filler_volume30d,0
last_maker_volume30d_ts,1672357158
last_taker_volume30d_ts,1672357223
last_filler_volume30d_ts,1672311192
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,27435341
userfees.total_fee_rebate,16545
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
