,0
authority,7kGXsyb1nMRdzaGN1QCqqxRdn7iwxGZNxV9JbsjwUVE2
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,931204860
taker_volume30d,53164828455
filler_volume30d,0
last_maker_volume30d_ts,1674349266
last_taker_volume30d_ts,1674349342
last_filler_volume30d_ts,1673062515
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,72740198
userfees.total_fee_rebate,186242
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
