,0
authority,3DEyi4Dnfxc7d91JbTpQjdAP1Ypgx5kaTSm4wwh8Zbm2
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,16404128
taker_volume30d,53302169
filler_volume30d,0
last_maker_volume30d_ts,1669620570
last_taker_volume30d_ts,1671702204
last_filler_volume30d_ts,1669551397
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,65208
userfees.total_fee_rebate,3342
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
