,0
authority,DPCM4jXqnyMWkmHrDyhiY8sqJAgWnFa3aYigTKaLQj1j
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,1902530255
taker_volume30d,977965072
filler_volume30d,0
last_maker_volume30d_ts,1680190097
last_taker_volume30d_ts,1680161728
last_filler_volume30d_ts,1679666379
if_staked_quote_asset_amount,0
number_of_sub_accounts,2
number_of_sub_accounts_created,2
is_referrer,False
userfees.total_fee_paid,1062876
userfees.total_fee_rebate,347761
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
