,0
authority,Hn9cc7HSAyiTj9cyqx2V5jdvFNDGXatgh9SPS4QgDKEs
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,121315986
taker_volume30d,428907980
filler_volume30d,0
last_maker_volume30d_ts,1674922321
last_taker_volume30d_ts,1675012286
last_filler_volume30d_ts,1673335904
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,478656
userfees.total_fee_rebate,24262
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
