,0
authority,8u9AGxxAfGzUDVPMPvYvBhidfEmrXPeXcxCbHu9gNn9m
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,10374920
taker_volume30d,3221360895
filler_volume30d,0
last_maker_volume30d_ts,1679686554
last_taker_volume30d_ts,1680806614
last_filler_volume30d_ts,1678797041
if_staked_quote_asset_amount,0
number_of_sub_accounts,2
number_of_sub_accounts_created,2
is_referrer,False
userfees.total_fee_paid,4055217
userfees.total_fee_rebate,2075
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
