,0
authority,HT8N3K1GWgF5DDNEfvmNLuN5A8ns8zoKqRUzHttU1q97
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,10668838559
taker_volume30d,112091833848
filler_volume30d,0
last_maker_volume30d_ts,1677858301
last_taker_volume30d_ts,1678552573
last_filler_volume30d_ts,1673325040
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,123872999
userfees.total_fee_rebate,2387596
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
