,0
authority,PLUmqmrbyEad3EpM4RxyJd1JrBcmAWkohP5XEgxEGSY
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,117299176632
taker_volume30d,130766884895
filler_volume30d,0
last_maker_volume30d_ts,1680979870
last_taker_volume30d_ts,1680979877
last_filler_volume30d_ts,1675346883
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,True
userfees.total_fee_paid,287666075
userfees.total_fee_rebate,0
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
