,0
authority,55cscwM6JKz2WkFAk5qkgSX6avFpFNTU5iGLmKp5RsdU
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,1312309564
taker_volume30d,3702973759
filler_volume30d,0
last_maker_volume30d_ts,1672988800
last_taker_volume30d_ts,1672988814
last_filler_volume30d_ts,1672811731
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,3810732
userfees.total_fee_rebate,276342
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
