,0
authority,5rxxC2Y9PaBxXQGB1pwuNApoPmZwmt5Lrphebksg93op
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,10396900
taker_volume30d,6767046861
filler_volume30d,0
last_maker_volume30d_ts,1674076219
last_taker_volume30d_ts,1674076222
last_filler_volume30d_ts,1673911244
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,6875194
userfees.total_fee_rebate,2079
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
