,0
authority,fMgAETjC8a12nzsHA7z5akGCNpVVxRGJdCwcebAy8tV
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,8165364827
taker_volume30d,171895816987
filler_volume30d,0
last_maker_volume30d_ts,1673662161
last_taker_volume30d_ts,1673662502
last_filler_volume30d_ts,1670587924
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,205609507
userfees.total_fee_rebate,1634320
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
