,0
authority,4feGgguZ8pfDacgzWMk2rpp4odg53QvY86TjoPtycFbF
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,72826353161
taker_volume30d,247915293766
filler_volume30d,0
last_maker_volume30d_ts,1674741327
last_taker_volume30d_ts,1674740750
last_filler_volume30d_ts,1673904545
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,333193922
userfees.total_fee_rebate,20496169
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
