,0
authority,BR7piatJoLb71NRqAdCVbDxfQ93J7bgTuXbEVVNTuti3
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,743591087
taker_volume30d,2360287608
filler_volume30d,0
last_maker_volume30d_ts,1679416598
last_taker_volume30d_ts,1679416604
last_filler_volume30d_ts,1679062678
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,2552153
userfees.total_fee_rebate,151259
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
