,0
authority,thorXAam4w1JBK5Vhx99uvaKSd8cKi4fe37McDpCftB
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,1155544439
taker_volume30d,21702875045
filler_volume30d,0
last_maker_volume30d_ts,1680077596
last_taker_volume30d_ts,1681284089
last_filler_volume30d_ts,1674819611
if_staked_quote_asset_amount,0
number_of_sub_accounts,3
number_of_sub_accounts_created,7
is_referrer,False
userfees.total_fee_paid,46259856
userfees.total_fee_rebate,371711
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
