,0
authority,8AjCp4rzaooWHvbSesAnoTrsF5TGGFPZcWEc7p23CC72
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,905144109
taker_volume30d,5782590917
filler_volume30d,0
last_maker_volume30d_ts,1679658396
last_taker_volume30d_ts,1679675479
last_filler_volume30d_ts,1679324164
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,5799706
userfees.total_fee_rebate,181295
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
