,0
authority,8zJ9zVWcSof7oJNsi9WaEqsiDoLPNq7NQCj7KfBedDjC
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,5948856828
taker_volume30d,51782441646
filler_volume30d,0
last_maker_volume30d_ts,1679153853
last_taker_volume30d_ts,1679183210
last_filler_volume30d_ts,1677835979
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,65183703
userfees.total_fee_rebate,1663420
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
