,0
authority,9PfUyShUMvMydGBhj7PhgHKqgZtrkqrXxsRowvkfbfsZ
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,0
taker_volume30d,105309892353
filler_volume30d,0
last_maker_volume30d_ts,1676823505
last_taker_volume30d_ts,1679511296
last_filler_volume30d_ts,1676823505
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,231628166
userfees.total_fee_rebate,0
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
