,0
authority,FuKmPwMFby9njGJRuhBSRfws3FBaPdc6mLgazmHLjrna
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,298870000
taker_volume30d,1470598027
filler_volume30d,0
last_maker_volume30d_ts,1678500269
last_taker_volume30d_ts,1681302624
last_filler_volume30d_ts,1674330848
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,4767015
userfees.total_fee_rebate,59774
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
