,0
authority,49Ekfx7EpUgnub1WTKywTtcZD3EHxP5fG83F2tCWiw5q
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,3255008732
taker_volume30d,21362258762
filler_volume30d,0
last_maker_volume30d_ts,1673971346
last_taker_volume30d_ts,1673970215
last_filler_volume30d_ts,1673584523
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,23366310
userfees.total_fee_rebate,651055
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
