,0
authority,7Uz4VW2i2JuRu6ixWAyVNixntskGG4AKPX8wbiB4WHor
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,267400000
taker_volume30d,1143160044
filler_volume30d,0
last_maker_volume30d_ts,1678293038
last_taker_volume30d_ts,1678466879
last_filler_volume30d_ts,1676091933
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,1049663
userfees.total_fee_rebate,53480
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
