,0
authority,D8BtQirMEk3W9Pq29B6KkKWrwPfmsUNpwz5npx7aGMLY
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,11932109486
taker_volume30d,137063857490
filler_volume30d,0
last_maker_volume30d_ts,1673452431
last_taker_volume30d_ts,1674320860
last_filler_volume30d_ts,1671766248
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,169550197
userfees.total_fee_rebate,2504989
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
