,0
authority,2VxQaD2Yg1uqzhZo26dDX8mzocZebEfNrQo66LHCQAtk
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,1388123171
taker_volume30d,648969148
filler_volume30d,0
last_maker_volume30d_ts,1672949330
last_taker_volume30d_ts,1672949659
last_filler_volume30d_ts,1672948524
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,648970
userfees.total_fee_rebate,277639
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
