,0
authority,GZ8AYCyqTPeVM41rYtHR6cQAc7mJUAJQ7TZ1PJt7qSw5
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,179913064
taker_volume30d,1888232130
filler_volume30d,0
last_maker_volume30d_ts,1676496721
last_taker_volume30d_ts,1676491943
last_filler_volume30d_ts,1671206705
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,2718136
userfees.total_fee_rebate,39838
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
