,0
authority,BFrvCeSg84pvRNfCH2yryMUHAQHgf3NL7afHfwCbZy53
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,53851717018
taker_volume30d,3677389855
filler_volume30d,0
last_maker_volume30d_ts,1675323233
last_taker_volume30d_ts,1674917496
last_filler_volume30d_ts,1672247373
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,7126965
userfees.total_fee_rebate,13382274
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
