,0
authority,HHvV1gsfeS2tGiPeUqxV8FtU37kZp1QvLU5FrV8TycWV
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,167817317
taker_volume30d,964888203
filler_volume30d,0
last_maker_volume30d_ts,1675735230
last_taker_volume30d_ts,1680547040
last_filler_volume30d_ts,1674167804
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,3506412
userfees.total_fee_rebate,68082
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
