,0
authority,3WoiF1Qe7LZw9mMmo7ukf3MAxdAHDdw5AMAVju6xx4g1
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,269466624
taker_volume30d,1660149114
filler_volume30d,2060026922326
last_maker_volume30d_ts,1680013371
last_taker_volume30d_ts,1680013473
last_filler_volume30d_ts,1680259272
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,1785495
userfees.total_fee_rebate,56655
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
