,0
authority,7x3LXRPZKaKPQy1bDMHNmnP6v5dpCDtbLbSpgsrSrTrn
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,0
taker_volume30d,10880231
filler_volume30d,0
last_maker_volume30d_ts,1679435100
last_taker_volume30d_ts,1680561042
last_filler_volume30d_ts,1679435100
if_staked_quote_asset_amount,0
number_of_sub_accounts,3
number_of_sub_accounts_created,3
is_referrer,False
userfees.total_fee_paid,12642
userfees.total_fee_rebate,0
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
