,0
authority,EX9awgH6yR1B7kYo1uWno6yhob2QS5BxBXQaCh61L9wV
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,320089460
taker_volume30d,16379058606
filler_volume30d,0
last_maker_volume30d_ts,1670939514
last_taker_volume30d_ts,1671232464
last_filler_volume30d_ts,1669837892
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,21611159
userfees.total_fee_rebate,64250
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
