,0
authority,z7tkd4K4Fam4pd85zuQYaU8Fmr36TTtn42jLcPvTSBF
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,1329400
taker_volume30d,2052937447
filler_volume30d,0
last_maker_volume30d_ts,1673041578
last_taker_volume30d_ts,1673048978
last_filler_volume30d_ts,1673037445
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,2055377
userfees.total_fee_rebate,265
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
