,0
authority,J3AeydhcfQ61eg4wta5y3zGSFMvGoWdTGLB5CMnZ64sa
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,29470825194
taker_volume30d,1788693450
filler_volume30d,0
last_maker_volume30d_ts,1676551500
last_taker_volume30d_ts,1672346201
last_filler_volume30d_ts,1669587843
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,0
userfees.total_fee_rebate,6516217
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
