,0
authority,51up5SqHF81pUwvH1mtgc8sx9az8WC5abH8ZVXxRZ7A4
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,152399995
taker_volume30d,2430219632
filler_volume30d,0
last_maker_volume30d_ts,1678720754
last_taker_volume30d_ts,1679158441
last_filler_volume30d_ts,1678647342
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,2538968
userfees.total_fee_rebate,30480
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
