,0
authority,3mBRJa11MchgY2daeAWzjjtGoyi4EsUJJdELLzxKf9Ti
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,200000000
taker_volume30d,10881598370
filler_volume30d,0
last_maker_volume30d_ts,1679064278
last_taker_volume30d_ts,1680302109
last_filler_volume30d_ts,1674830375
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,14145473
userfees.total_fee_rebate,48800
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
