,0
authority,EcnCES9CUtbhvPJ8BtVdkM4cgBJBV59NXVgZnMH24Bdz
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,6612670526
taker_volume30d,16416071680
filler_volume30d,0
last_maker_volume30d_ts,1679157137
last_taker_volume30d_ts,1679277868
last_filler_volume30d_ts,1678459754
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,20262200
userfees.total_fee_rebate,1522525
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
