,0
authority,5tdpWgJmvx1xqXfdFZPx2bgqrW1Uf4sChF9YsNT9DVUb
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,164067200
taker_volume30d,118973795
filler_volume30d,0
last_maker_volume30d_ts,1669860304
last_taker_volume30d_ts,1672151754
last_filler_volume30d_ts,1669859912
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,0
userfees.total_fee_rebate,32813
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
