,0
authority,8DMoMcphQyGVrKUtFbs9eFMN2k2KbqHm6kg7vUXxYLMC
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,3458010
taker_volume30d,23020529152
filler_volume30d,0
last_maker_volume30d_ts,1667661447
last_taker_volume30d_ts,1668230175
last_filler_volume30d_ts,1667660037
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,23373873
userfees.total_fee_rebate,691
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
